DLF_MNIST-LQ,1,9.800957
DLF_MNIST-LQ,2,10.0644455
DLF_MNIST-LQ,3,9.979553
DLF_MNIST-LQ,4,9.956941
DLF_MNIST-LQ,5,9.916004
DLF_MNIST-LQ,6,9.940906
DLF_MNIST-LQ,7,10.050725
DLF_MNIST-LQ,8,10.107999
DLF_MNIST-LQ,9,9.790678
DLF_MNIST-LQ,10,10.154172
DLF_MNIST-HQ,1,9.972216
DLF_MNIST-HQ,2,9.824051
DLF_MNIST-HQ,3,9.521654
DLF_MNIST-HQ,4,9.513074
DLF_MNIST-HQ,5,10.01697
DLF_MNIST-HQ,6,9.871909
DLF_MNIST-HQ,7,10.249743
DLF_MNIST-HQ,8,10.242364
DLF_MNIST-HQ,9,10.141225
DLF_MNIST-HQ,10,9.524596
